ΚΑΤΑ ΙΩΑΝΝΗΝ 
Jn 1:1	Ἐν ἀρχῇ ἦν ὁ λόγος, καὶ ὁ λόγος ἦν πρὸς τὸν θεόν, καὶ θεὸς ἦν ὁ λόγος. 
Jn 6:16	Ὡς δὲ ὀψία ἐγένετο κατέβησαν οἱ μαθηταὶ αὐτοῦ ἐπὶ τὴν θάλασσαν, 
Jn 6:17	καὶ ἐμβάντες ⸀εἰς πλοῖον ἤρχοντο πέραν τῆς θαλάσσης εἰς Καφαρναούμ. καὶ σκοτία ἤδη ἐγεγόνει καὶ ⸀οὔπω ἐληλύθει πρὸς αὐτοὺς ὁ Ἰησοῦς, 
Jn 6:18	ἥ τε θάλασσα ἀνέμου μεγάλου πνέοντος ⸀διεγείρετο. 
Jn 6:19	ἐληλακότες οὖν ὡς σταδίους εἴκοσι πέντε ἢ τριάκοντα θεωροῦσιν τὸν Ἰησοῦν περιπατοῦντα ἐπὶ τῆς θαλάσσης καὶ ἐγγὺς τοῦ πλοίου γινόμενον, καὶ ἐφοβήθησαν. 
Jn 6:20	ὁ δὲ λέγει αὐτοῖς· Ἐγώ εἰμι, μὴ φοβεῖσθε. 
Jn 6:21	ἤθελον οὖν λαβεῖν αὐτὸν εἰς τὸ πλοῖον, καὶ εὐθέως ⸂ἐγένετο τὸ πλοῖον⸃ ἐπὶ τῆς γῆς εἰς ἣν ὑπῆγον. 
Jn 6:22	Τῇ ἐπαύριον ὁ ὄχλος ὁ ἑστηκὼς πέραν τῆς θαλάσσης ⸀εἶδον ὅτι πλοιάριον ἄλλο οὐκ ἦν ἐκεῖ εἰ μὴ ⸀ἕν, καὶ ὅτι οὐ συνεισῆλθεν τοῖς μαθηταῖς αὐτοῦ ὁ Ἰησοῦς εἰς τὸ ⸀πλοῖον ἀλλὰ μόνοι οἱ μαθηταὶ αὐτοῦ ἀπῆλθον· 
Jn 6:23	⸀ἀλλὰ ἦλθεν ⸀πλοιάρια ἐκ Τιβεριάδος ἐγγὺς τοῦ τόπου ὅπου ἔφαγον τὸν ἄρτον εὐχαριστήσαντος τοῦ κυρίου. 
Jn 6:24	ὅτε οὖν εἶδεν ὁ ὄχλος ὅτι Ἰησοῦς οὐκ ἔστιν ἐκεῖ οὐδὲ οἱ μαθηταὶ αὐτοῦ, ἐνέβησαν αὐτοὶ εἰς τὰ ⸀πλοιάρια καὶ ἦλθον εἰς Καφαρναοὺμ ζητοῦντες τὸν Ἰησοῦν. 
Jn 6:25	Καὶ εὑρόντες αὐτὸν πέραν τῆς θαλάσσης εἶπον αὐτῷ· Ῥαββί, πότε ὧδε γέγονας; 
Jn 6:26	ἀπεκρίθη αὐτοῖς ὁ Ἰησοῦς καὶ εἶπεν· Ἀμὴν ἀμὴν λέγω ὑμῖν, ζητεῖτέ με οὐχ ὅτι εἴδετε σημεῖα ἀλλ’ ὅτι ἐφάγετε ἐκ τῶν ἄρτων καὶ ἐχορτάσθητε· 
Jn 6:27	ἐργάζεσθε μὴ τὴν βρῶσιν τὴν ἀπολλυμένην ἀλλὰ τὴν βρῶσιν τὴν μένουσαν εἰς ζωὴν αἰώνιον, ἣν ὁ υἱὸς τοῦ ἀνθρώπου ὑμῖν δώσει, τοῦτον γὰρ ὁ πατὴρ ἐσφράγισεν ὁ θεός. 
Jn 6:28	εἶπον οὖν πρὸς αὐτόν· Τί ποιῶμεν ἵνα ἐργαζώμεθα τὰ ἔργα τοῦ θεοῦ; 
Jn 6:29	ἀπεκρίθη ⸀ὁ Ἰησοῦς καὶ εἶπεν αὐτοῖς· Τοῦτό ἐστιν τὸ ἔργον τοῦ θεοῦ ἵνα ⸀πιστεύητε εἰς ὃν ἀπέστειλεν ἐκεῖνος. 
Jn 6:30	εἶπον οὖν αὐτῷ· Τί οὖν ποιεῖς σὺ σημεῖον, ἵνα ἴδωμεν καὶ πιστεύσωμέν σοι; τί ἐργάζῃ; 
Jn 6:31	οἱ πατέρες ἡμῶν τὸ μάννα ἔφαγον ἐν τῇ ἐρήμῳ, καθώς ἐστιν γεγραμμένον· Ἄρτον ἐκ τοῦ οὐρανοῦ ἔδωκεν αὐτοῖς φαγεῖν. 
Jn 6:32	εἶπεν οὖν αὐτοῖς ὁ Ἰησοῦς· Ἀμὴν ἀμὴν λέγω ὑμῖν, οὐ Μωϋσῆς ⸀δέδωκεν ὑμῖν τὸν ἄρτον ἐκ τοῦ οὐρανοῦ, ἀλλ’ ὁ πατήρ μου δίδωσιν ὑμῖν τὸν ἄρτον ἐκ τοῦ οὐρανοῦ τὸν ἀληθινόν· 
Jn 6:33	ὁ γὰρ ἄρτος τοῦ θεοῦ ἐστιν ὁ καταβαίνων ἐκ τοῦ οὐρανοῦ καὶ ζωὴν διδοὺς τῷ κόσμῳ. 
Jn 6:34	εἶπον οὖν πρὸς αὐτόν· Κύριε, πάντοτε δὸς ἡμῖν τὸν ἄρτον τοῦτον. 
Jn 6:35	⸀Εἶπεν αὐτοῖς ὁ Ἰησοῦς· Ἐγώ εἰμι ὁ ἄρτος τῆς ζωῆς· ὁ ἐρχόμενος πρὸς ἐμὲ οὐ μὴ πεινάσῃ, καὶ ὁ πιστεύων εἰς ⸀ἐμὲ οὐ μὴ ⸀διψήσει πώποτε. 
Jn 6:36	ἀλλ’ εἶπον ὑμῖν ὅτι καὶ ἑωράκατέ με καὶ οὐ πιστεύετε. 
Jn 6:37	πᾶν ὃ δίδωσίν μοι ὁ πατὴρ πρὸς ἐμὲ ἥξει, καὶ τὸν ἐρχόμενον πρός ⸀με οὐ μὴ ἐκβάλω ἔξω, 
Jn 6:38	ὅτι καταβέβηκα ⸀ἀπὸ τοῦ οὐρανοῦ οὐχ ἵνα ποιῶ τὸ θέλημα τὸ ἐμὸν ἀλλὰ τὸ θέλημα τοῦ πέμψαντός με· 
Jn 6:39	τοῦτο δέ ἐστιν τὸ θέλημα τοῦ πέμψαντός ⸀με ἵνα πᾶν ὃ δέδωκέν μοι μὴ ἀπολέσω ἐξ αὐτοῦ ἀλλὰ ἀναστήσω ⸀αὐτὸ τῇ ἐσχάτῃ ἡμέρᾳ. 
Jn 6:40	τοῦτο ⸀γάρ ἐστιν τὸ θέλημα τοῦ ⸂πατρός μου⸃ ἵνα πᾶς ὁ θεωρῶν τὸν υἱὸν καὶ πιστεύων εἰς αὐτὸν ἔχῃ ζωὴν αἰώνιον, καὶ ἀναστήσω αὐτὸν ⸀ἐγὼ τῇ ἐσχάτῃ ἡμέρᾳ. 
Jn 6:41	Ἐγόγγυζον οὖν οἱ Ἰουδαῖοι περὶ αὐτοῦ ὅτι εἶπεν· Ἐγώ εἰμι ὁ ἄρτος ὁ καταβὰς ἐκ τοῦ οὐρανοῦ, 
Jn 6:42	καὶ ἔλεγον· ⸀Οὐχ οὗτός ἐστιν Ἰησοῦς ὁ υἱὸς Ἰωσήφ, οὗ ἡμεῖς οἴδαμεν τὸν πατέρα καὶ τὴν μητέρα; πῶς ⸀νῦν ⸀λέγει ὅτι Ἐκ τοῦ οὐρανοῦ καταβέβηκα; 
Jn 6:43	⸀ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτοῖς· Μὴ γογγύζετε μετ’ ἀλλήλων. 
Jn 6:44	οὐδεὶς δύναται ἐλθεῖν πρός ⸀με ἐὰν μὴ ὁ πατὴρ ὁ πέμψας με ἑλκύσῃ αὐτόν, κἀγὼ ἀναστήσω αὐτὸν ἐν τῇ ἐσχάτῃ ἡμέρᾳ. 
Jn 6:45	ἔστιν γεγραμμένον ἐν τοῖς προφήταις· Καὶ ἔσονται πάντες διδακτοὶ θεοῦ· ⸀πᾶς ὁ ⸀ἀκούσας παρὰ τοῦ πατρὸς καὶ μαθὼν ἔρχεται πρὸς ⸀ἐμέ. 
Jn 6:46	οὐχ ὅτι τὸν πατέρα ⸂ἑώρακέν τις⸃ εἰ μὴ ὁ ὢν παρὰ τοῦ θεοῦ, οὗτος ἑώρακεν τὸν πατέρα. 
Jn 6:47	ἀμὴν ἀμὴν λέγω ὑμῖν, ὁ ⸀πιστεύων ἔχει ζωὴν αἰώνιον. 
Jn 6:48	ἐγώ εἰμι ὁ ἄρτος τῆς ζωῆς· 
Jn 6:49	οἱ πατέρες ὑμῶν ἔφαγον ⸂ἐν τῇ ἐρήμῳ τὸ μάννα⸃ καὶ ἀπέθανον· 
Jn 6:50	οὗτός ἐστιν ὁ ἄρτος ὁ ἐκ τοῦ οὐρανοῦ καταβαίνων ἵνα τις ἐξ αὐτοῦ φάγῃ καὶ μὴ ἀποθάνῃ· 
Jn 6:51	ἐγώ εἰμι ὁ ἄρτος ὁ ζῶν ὁ ἐκ τοῦ οὐρανοῦ καταβάς· ἐάν τις φάγῃ ἐκ τούτου τοῦ ἄρτου ⸀ζήσει εἰς τὸν αἰῶνα, καὶ ὁ ἄρτος δὲ ὃν ἐγὼ δώσω ἡ σάρξ μού ⸀ἐστιν ὑπὲρ τῆς τοῦ κόσμου ζωῆς. 
Jn 6:52	Ἐμάχοντο οὖν πρὸς ἀλλήλους οἱ Ἰουδαῖοι λέγοντες· Πῶς δύναται οὗτος ἡμῖν δοῦναι τὴν σάρκα ⸀αὐτοῦ φαγεῖν; 
Jn 6:53	εἶπεν οὖν αὐτοῖς ὁ Ἰησοῦς· Ἀμὴν ἀμὴν λέγω ὑμῖν, ἐὰν μὴ φάγητε τὴν σάρκα τοῦ υἱοῦ τοῦ ἀνθρώπου καὶ πίητε αὐτοῦ τὸ αἷμα, οὐκ ἔχετε ζωὴν ἐν ἑαυτοῖς. 
Jn 6:54	ὁ τρώγων μου τὴν σάρκα καὶ πίνων μου τὸ αἷμα ἔχει ζωὴν αἰώνιον, κἀγὼ ἀναστήσω αὐτὸν τῇ ἐσχάτῃ ἡμέρᾳ. 
Jn 6:55	ἡ γὰρ σάρξ μου ⸀ἀληθής ἐστι βρῶσις, καὶ τὸ αἷμά μου ⸁ἀληθής ἐστι πόσις. 
Jn 6:56	ὁ τρώγων μου τὴν σάρκα καὶ πίνων μου τὸ αἷμα ἐν ἐμοὶ μένει κἀγὼ ἐν αὐτῷ. 
Jn 6:57	καθὼς ἀπέστειλέν με ὁ ζῶν πατὴρ κἀγὼ ζῶ διὰ τὸν πατέρα, καὶ ὁ τρώγων με κἀκεῖνος ⸀ζήσει δι’ ἐμέ. 
Jn 6:58	οὗτός ἐστιν ὁ ἄρτος ὁ ⸀ἐξ οὐρανοῦ καταβάς, οὐ καθὼς ἔφαγον οἱ ⸀πατέρες καὶ ἀπέθανον· ὁ τρώγων τοῦτον τὸν ἄρτον ⸀ζήσει εἰς τὸν αἰῶνα. 
Jn 6:59	ταῦτα εἶπεν ἐν συναγωγῇ διδάσκων ἐν Καφαρναούμ. 
Jn 6:60	Πολλοὶ οὖν ἀκούσαντες ἐκ τῶν μαθητῶν αὐτοῦ εἶπαν· Σκληρός ἐστιν ⸂ὁ λόγος οὗτος⸃· τίς δύναται αὐτοῦ ἀκούειν; 
Jn 6:61	εἰδὼς δὲ ὁ Ἰησοῦς ἐν ἑαυτῷ ὅτι γογγύζουσιν περὶ τούτου οἱ μαθηταὶ αὐτοῦ εἶπεν αὐτοῖς· Τοῦτο ὑμᾶς σκανδαλίζει; 
Jn 6:62	ἐὰν οὖν θεωρῆτε τὸν υἱὸν τοῦ ἀνθρώπου ἀναβαίνοντα ὅπου ἦν τὸ πρότερον; 
Jn 6:63	τὸ πνεῦμά ἐστιν τὸ ζῳοποιοῦν, ἡ σὰρξ οὐκ ὠφελεῖ οὐδέν· τὰ ῥήματα ἃ ἐγὼ ⸀λελάληκα ὑμῖν πνεῦμά ἐστιν καὶ ζωή ἐστιν. 
Jn 6:64	ἀλλὰ εἰσὶν ἐξ ὑμῶν τινες οἳ οὐ πιστεύουσιν. ᾔδει γὰρ ἐξ ἀρχῆς ὁ Ἰησοῦς τίνες εἰσὶν οἱ μὴ πιστεύοντες καὶ τίς ἐστιν ὁ παραδώσων αὐτόν. 
Jn 6:65	καὶ ἔλεγεν· Διὰ τοῦτο εἴρηκα ὑμῖν ὅτι οὐδεὶς δύναται ἐλθεῖν πρός με ἐὰν μὴ ᾖ δεδομένον αὐτῷ ἐκ τοῦ ⸀πατρός. 
Jn 6:66	Ἐκ τούτου πολλοὶ ⸀ἐκ ⸂τῶν μαθητῶν αὐτοῦ ἀπῆλθον⸃ εἰς τὰ ὀπίσω καὶ οὐκέτι μετ’ αὐτοῦ περιεπάτουν. 
Jn 6:67	εἶπεν οὖν ὁ Ἰησοῦς τοῖς δώδεκα· Μὴ καὶ ὑμεῖς θέλετε ὑπάγειν; 
Jn 6:68	⸀ἀπεκρίθη αὐτῷ Σίμων Πέτρος· Κύριε, πρὸς τίνα ἀπελευσόμεθα; ῥήματα ζωῆς αἰωνίου ἔχεις, 
Jn 6:69	καὶ ἡμεῖς πεπιστεύκαμεν καὶ ἐγνώκαμεν ὅτι σὺ εἶ ὁ ⸀ἅγιος τοῦ ⸀θεοῦ. 
Jn 6:70	ἀπεκρίθη αὐτοῖς ὁ Ἰησοῦς· Οὐκ ἐγὼ ὑμᾶς τοὺς δώδεκα ἐξελεξάμην; καὶ ἐξ ὑμῶν εἷς διάβολός ἐστιν. 
Jn 6:71	ἔλεγεν δὲ τὸν Ἰούδαν Σίμωνος ⸀Ἰσκαριώτου· οὗτος γὰρ ἔμελλεν ⸂παραδιδόναι αὐτόν⸃, ⸀εἷς ἐκ τῶν δώδεκα. 
Jn 7:1	Καὶ ⸂μετὰ ταῦτα περιεπάτει ὁ Ἰησοῦς⸃ ἐν τῇ Γαλιλαίᾳ, οὐ γὰρ ἤθελεν ἐν τῇ Ἰουδαίᾳ περιπατεῖν, ὅτι ἐζήτουν αὐτὸν οἱ Ἰουδαῖοι ἀποκτεῖναι. 
Jn 7:2	ἦν δὲ ἐγγὺς ἡ ἑορτὴ τῶν Ἰουδαίων ἡ σκηνοπηγία. 
Jn 7:3	εἶπον οὖν πρὸς αὐτὸν οἱ ἀδελφοὶ αὐτοῦ· Μετάβηθι ἐντεῦθεν καὶ ὕπαγε εἰς τὴν Ἰουδαίαν, ἵνα καὶ οἱ μαθηταί σου ⸀θεωρήσουσιν ⸂σοῦ τὰ ἔργα⸃ ἃ ποιεῖς· 
Jn 7:4	οὐδεὶς γάρ ⸂τι ἐν κρυπτῷ⸃ ποιεῖ καὶ ζητεῖ αὐτὸς ἐν παρρησίᾳ εἶναι· εἰ ταῦτα ποιεῖς, φανέρωσον σεαυτὸν τῷ κόσμῳ. 
Jn 7:5	οὐδὲ γὰρ οἱ ἀδελφοὶ αὐτοῦ ἐπίστευον εἰς αὐτόν. 
Jn 7:6	λέγει οὖν αὐτοῖς ὁ Ἰησοῦς· Ὁ καιρὸς ὁ ἐμὸς οὔπω πάρεστιν, ὁ δὲ καιρὸς ὁ ὑμέτερος πάντοτέ ἐστιν ἕτοιμος. 
Jn 7:7	οὐ δύναται ὁ κόσμος μισεῖν ὑμᾶς, ἐμὲ δὲ μισεῖ, ὅτι ἐγὼ μαρτυρῶ περὶ αὐτοῦ ὅτι τὰ ἔργα αὐτοῦ πονηρά ἐστιν. 
Jn 7:8	ὑμεῖς ἀνάβητε εἰς τὴν ⸀ἑορτήν· ἐγὼ ⸀οὐκ ἀναβαίνω εἰς τὴν ἑορτὴν ταύτην, ὅτι ὁ ⸂ἐμὸς καιρὸς⸃ οὔπω πεπλήρωται. 
Jn 7:9	ταῦτα ⸀δὲ εἰπὼν ⸀αὐτὸς ἔμεινεν ἐν τῇ Γαλιλαίᾳ. 
Jn 7:10	Ὡς δὲ ἀνέβησαν οἱ ἀδελφοὶ αὐτοῦ ⸂εἰς τὴν ἑορτήν, τότε καὶ αὐτὸς ἀνέβη⸃, οὐ φανερῶς ἀλλὰ ὡς ἐν κρυπτῷ. 
Jn 7:11	οἱ οὖν Ἰουδαῖοι ἐζήτουν αὐτὸν ἐν τῇ ἑορτῇ καὶ ἔλεγον· Ποῦ ἐστιν ἐκεῖνος; 
Jn 7:12	καὶ γογγυσμὸς ⸂περὶ αὐτοῦ ἦν πολὺς⸃ ἐν τοῖς ὄχλοις· οἱ μὲν ἔλεγον ὅτι Ἀγαθός ἐστιν, ἄλλοι ⸀δὲ ἔλεγον· Οὔ, ἀλλὰ πλανᾷ τὸν ὄχλον. 
Jn 7:13	οὐδεὶς μέντοι παρρησίᾳ ἐλάλει περὶ αὐτοῦ διὰ τὸν φόβον τῶν Ἰουδαίων. 
Jn 7:14	Ἤδη δὲ τῆς ἑορτῆς μεσούσης ⸀ἀνέβη Ἰησοῦς εἰς τὸ ἱερὸν καὶ ἐδίδασκεν. 
Jn 7:15	⸂ἐθαύμαζον οὖν⸃ οἱ Ἰουδαῖοι λέγοντες· Πῶς οὗτος γράμματα οἶδεν μὴ μεμαθηκώς; 
Jn 7:16	ἀπεκρίθη οὖν αὐτοῖς ⸀ὁ Ἰησοῦς καὶ εἶπεν· Ἡ ἐμὴ διδαχὴ οὐκ ἔστιν ἐμὴ ἀλλὰ τοῦ πέμψαντός με· 
Jn 7:17	ἐάν τις θέλῃ τὸ θέλημα αὐτοῦ ποιεῖν, γνώσεται περὶ τῆς διδαχῆς πότερον ἐκ τοῦ θεοῦ ἐστιν ἢ ἐγὼ ἀπ’ ἐμαυτοῦ λαλῶ. 
Jn 7:18	ὁ ἀφ’ ἑαυτοῦ λαλῶν τὴν δόξαν τὴν ἰδίαν ζητεῖ· ὁ δὲ ζητῶν τὴν δόξαν τοῦ πέμψαντος αὐτὸν οὗτος ἀληθής ἐστιν καὶ ἀδικία ἐν αὐτῷ οὐκ ἔστιν. 
Jn 7:19	Οὐ Μωϋσῆς ⸀δέδωκεν ὑμῖν τὸν νόμον; καὶ οὐδεὶς ἐξ ὑμῶν ποιεῖ τὸν νόμον. τί με ζητεῖτε ἀποκτεῖναι; 
Jn 7:20	ἀπεκρίθη ὁ ⸀ὄχλος· Δαιμόνιον ἔχεις· τίς σε ζητεῖ ἀποκτεῖναι; 
Jn 7:21	ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτοῖς· Ἓν ἔργον ἐποίησα καὶ πάντες θαυμάζετε. 
Jn 7:22	διὰ τοῦτο Μωϋσῆς δέδωκεν ὑμῖν τὴν περιτομήν— οὐχ ὅτι ἐκ τοῦ Μωϋσέως ἐστὶν ἀλλ’ ἐκ τῶν πατέρων— καὶ ἐν σαββάτῳ περιτέμνετε ἄνθρωπον. 
Jn 7:23	εἰ περιτομὴν ⸀λαμβάνει ἄνθρωπος ἐν σαββάτῳ ἵνα μὴ λυθῇ ὁ νόμος Μωϋσέως, ἐμοὶ χολᾶτε ὅτι ὅλον ἄνθρωπον ὑγιῆ ἐποίησα ἐν σαββάτῳ; 
Jn 7:24	μὴ κρίνετε κατ’ ὄψιν, ἀλλὰ τὴν δικαίαν κρίσιν ⸀κρίνετε. 
Jn 7:25	Ἔλεγον οὖν τινες ἐκ τῶν Ἱεροσολυμιτῶν· Οὐχ οὗτός ἐστιν ὃν ζητοῦσιν ἀποκτεῖναι; 
Jn 7:26	καὶ ἴδε παρρησίᾳ λαλεῖ καὶ οὐδὲν αὐτῷ λέγουσιν· μήποτε ἀληθῶς ἔγνωσαν οἱ ἄρχοντες ὅτι οὗτός ⸀ἐστιν ὁ χριστός; 
Jn 7:27	ἀλλὰ τοῦτον οἴδαμεν πόθεν ἐστίν· ὁ δὲ χριστὸς ὅταν ἔρχηται οὐδεὶς γινώσκει πόθεν ἐστίν. 
Jn 7:28	ἔκραξεν οὖν ἐν τῷ ἱερῷ διδάσκων ὁ Ἰησοῦς καὶ λέγων· Κἀμὲ οἴδατε καὶ οἴδατε πόθεν εἰμί· καὶ ἀπ’ ἐμαυτοῦ οὐκ ἐλήλυθα, ἀλλ’ ἔστιν ἀληθινὸς ὁ πέμψας με, ὃν ὑμεῖς οὐκ οἴδατε· 
Jn 7:29	ἐγὼ οἶδα αὐτόν, ὅτι παρ’ αὐτοῦ εἰμι κἀκεῖνός με ἀπέστειλεν. 
Jn 7:30	ἐζήτουν οὖν αὐτὸν πιάσαι, καὶ οὐδεὶς ἐπέβαλεν ἐπ’ αὐτὸν τὴν χεῖρα, ὅτι οὔπω ἐληλύθει ἡ ὥρα αὐτοῦ. 
Jn 7:31	⸂ἐκ τοῦ ὄχλου δὲ πολλοὶ⸃ ἐπίστευσαν εἰς αὐτόν, καὶ ⸀ἔλεγον· Ὁ χριστὸς ὅταν ἔλθῃ ⸀μὴ πλείονα ⸀σημεῖα ποιήσει ὧν οὗτος ἐποίησεν; 
Jn 7:32	Ἤκουσαν οἱ Φαρισαῖοι τοῦ ὄχλου γογγύζοντος περὶ αὐτοῦ ταῦτα, καὶ ἀπέστειλαν ⸂οἱ ἀρχιερεῖς καὶ οἱ Φαρισαῖοι ὑπηρέτας⸃ ἵνα πιάσωσιν αὐτόν. 
Jn 7:33	εἶπεν οὖν ὁ Ἰησοῦς· Ἔτι ⸂χρόνον μικρὸν⸃ μεθ’ ὑμῶν εἰμι καὶ ὑπάγω πρὸς τὸν πέμψαντά με. 
Jn 7:34	ζητήσετέ με καὶ οὐχ ⸀εὑρήσετέ, καὶ ὅπου εἰμὶ ἐγὼ ὑμεῖς οὐ δύνασθε ἐλθεῖν. 
Jn 7:35	εἶπον οὖν οἱ Ἰουδαῖοι πρὸς ἑαυτούς· Ποῦ οὗτος μέλλει πορεύεσθαι ὅτι ἡμεῖς οὐχ εὑρήσομεν αὐτόν; μὴ εἰς τὴν διασπορὰν τῶν Ἑλλήνων μέλλει πορεύεσθαι καὶ διδάσκειν τοὺς Ἕλληνας; 
Jn 7:36	τίς ἐστιν ⸂ὁ λόγος οὗτος⸃ ὃν εἶπε· Ζητήσετέ με καὶ οὐχ ⸀εὑρήσετέ, καὶ ὅπου εἰμὶ ἐγὼ ὑμεῖς οὐ δύνασθε ἐλθεῖν; 
Jn 7:37	Ἐν δὲ τῇ ἐσχάτῃ ἡμέρᾳ τῇ μεγάλῃ τῆς ἑορτῆς εἱστήκει ὁ Ἰησοῦς, καὶ ἔκραξεν λέγων· Ἐάν τις διψᾷ ἐρχέσθω πρός με καὶ πινέτω. 
Jn 7:38	ὁ πιστεύων εἰς ἐμέ, καθὼς εἶπεν ἡ γραφή, ποταμοὶ ἐκ τῆς κοιλίας αὐτοῦ ῥεύσουσιν ὕδατος ζῶντος. 
Jn 7:39	τοῦτο δὲ εἶπεν περὶ τοῦ πνεύματος ⸀οὗ ἔμελλον λαμβάνειν οἱ ⸀πιστεύσαντες εἰς αὐτόν· οὔπω γὰρ ἦν ⸀πνεῦμα, ὅτι Ἰησοῦς ⸀οὐδέπω ἐδοξάσθη. 
Jn 7:40	⸂Ἐκ τοῦ ὄχλου οὖν⸃ ἀκούσαντες ⸂τῶν λόγων τούτων⸃ ⸀ἔλεγον· Οὗτός ἐστιν ἀληθῶς ὁ προφήτης· 
Jn 7:41	ἄλλοι ἔλεγον· Οὗτός ἐστιν ὁ χριστός· ⸂οἱ δὲ⸃ ἔλεγον· Μὴ γὰρ ἐκ τῆς Γαλιλαίας ὁ χριστὸς ἔρχεται; 
Jn 7:42	⸀οὐχ ἡ γραφὴ εἶπεν ὅτι ἐκ τοῦ σπέρματος Δαυὶδ, καὶ ἀπὸ Βηθλέεμ τῆς κώμης ὅπου ἦν Δαυὶδ, ⸂ἔρχεται ὁ χριστός⸃; 
Jn 7:43	σχίσμα οὖν ⸂ἐγένετο ἐν τῷ ὄχλῳ⸃ δι’ αὐτόν. 
Jn 7:44	τινὲς δὲ ἤθελον ἐξ αὐτῶν πιάσαι αὐτόν, ἀλλ’ οὐδεὶς ⸀ἐπέβαλεν ἐπ’ αὐτὸν τὰς χεῖρας. 
Jn 7:45	Ἦλθον οὖν οἱ ὑπηρέται πρὸς τοὺς ἀρχιερεῖς καὶ Φαρισαίους, καὶ εἶπον αὐτοῖς ἐκεῖνοι· Διὰ τί οὐκ ἠγάγετε αὐτόν; 
Jn 7:46	ἀπεκρίθησαν οἱ ὑπηρέται· Οὐδέποτε ⸂ἐλάλησεν οὕτως⸃ ⸀ἄνθρωπος. 
Jn 7:47	ἀπεκρίθησαν οὖν αὐτοῖς οἱ Φαρισαῖοι· Μὴ καὶ ὑμεῖς πεπλάνησθε; 
Jn 7:48	μή τις ἐκ τῶν ἀρχόντων ἐπίστευσεν εἰς αὐτὸν ἢ ἐκ τῶν Φαρισαίων; 
Jn 7:49	ἀλλὰ ὁ ὄχλος οὗτος ὁ μὴ γινώσκων τὸν νόμον ⸀ἐπάρατοί εἰσιν. 
Jn 7:50	λέγει Νικόδημος πρὸς αὐτούς, ὁ ⸀ἐλθὼν πρὸς αὐτὸν ⸀πρότερον, εἷς ὢν ἐξ αὐτῶν· 
Jn 7:51	Μὴ ὁ νόμος ἡμῶν κρίνει τὸν ἄνθρωπον ἐὰν μὴ ἀκούσῃ ⸂πρῶτον παρ’ αὐτοῦ⸃ καὶ γνῷ τί ποιεῖ; 
Jn 7:52	ἀπεκρίθησαν καὶ εἶπαν αὐτῷ· Μὴ καὶ σὺ ἐκ τῆς Γαλιλαίας εἶ; ἐραύνησον καὶ ἴδε ὅτι ⸂ἐκ τῆς Γαλιλαίας προφήτης⸃ οὐκ ⸀ἐγείρεται. 
Jn 8:12	Πάλιν οὖν αὐτοῖς ⸂ἐλάλησεν ὁ Ἰησοῦς⸃ λέγων· Ἐγώ εἰμι τὸ φῶς τοῦ κόσμου· ὁ ἀκολουθῶν ⸀ἐμοὶ οὐ μὴ περιπατήσῃ ἐν τῇ σκοτίᾳ, ἀλλ’ ἕξει τὸ φῶς τῆς ζωῆς. 
Jn 8:13	εἶπον οὖν αὐτῷ οἱ Φαρισαῖοι· Σὺ περὶ σεαυτοῦ μαρτυρεῖς· ἡ μαρτυρία σου οὐκ ἔστιν ἀληθής. 
Jn 8:14	ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτοῖς· Κἂν ἐγὼ μαρτυρῶ περὶ ἐμαυτοῦ, ἀληθής ἐστιν ἡ μαρτυρία μου, ὅτι οἶδα πόθεν ἦλθον καὶ ποῦ ὑπάγω· ὑμεῖς δὲ οὐκ οἴδατε πόθεν ἔρχομαι ⸀ἢ ποῦ ὑπάγω. 
Jn 8:15	ὑμεῖς κατὰ τὴν σάρκα κρίνετε, ἐγὼ οὐ κρίνω οὐδένα. 
Jn 8:16	καὶ ἐὰν κρίνω δὲ ἐγώ, ἡ κρίσις ἡ ἐμὴ ⸀ἀληθινή ἐστιν, ὅτι μόνος οὐκ εἰμί, ἀλλ’ ἐγὼ καὶ ὁ πέμψας με πατήρ. 
Jn 8:17	καὶ ἐν τῷ νόμῳ δὲ τῷ ὑμετέρῳ γέγραπται ὅτι δύο ἀνθρώπων ἡ μαρτυρία ἀληθής ἐστιν. 
Jn 8:18	ἐγώ εἰμι ὁ μαρτυρῶν περὶ ἐμαυτοῦ καὶ μαρτυρεῖ περὶ ἐμοῦ ὁ πέμψας με πατήρ. 
Jn 8:19	ἔλεγον οὖν αὐτῷ· Ποῦ ἐστιν ὁ πατήρ σου; ἀπεκρίθη Ἰησοῦς· Οὔτε ἐμὲ οἴδατε οὔτε τὸν πατέρα μου· εἰ ἐμὲ ᾔδειτε, καὶ τὸν πατέρα μου ⸂ἂν ᾔδειτε⸃. 
Jn 8:20	ταῦτα τὰ ῥήματα ⸀ἐλάλησεν ἐν τῷ γαζοφυλακίῳ διδάσκων ἐν τῷ ἱερῷ· καὶ οὐδεὶς ἐπίασεν αὐτόν, ὅτι οὔπω ἐληλύθει ἡ ὥρα αὐτοῦ. 
